tot_time [s],surface_temp [K],precip_rate [m/s],"atm(pres [Pa], temp [K], xfrac [mol/mol])"
0,235.322,2.3921e-06,"{'pres': tensor([[5.3000e+04, 4.2137e+04, 3.3501e+04, 2.6635e+04, 2.1176e+04, 1.6836e+04,
         1.3385e+04, 1.0642e+04, 8.4606e+03, 6.7265e+03, 5.3479e+03, 4.2518e+03,
         3.3803e+03, 2.6875e+03, 2.1367e+03, 1.6988e+03, 1.3506e+03, 1.0738e+03,
         8.5370e+02, 6.7873e+02, 5.3962e+02, 4.2902e+02, 3.4109e+02, 2.7118e+02,
         2.1560e+02, 1.7141e+02, 1.3628e+02, 1.0835e+02, 8.6141e+01, 6.8485e+01,
         5.4449e+01, 4.3289e+01, 3.4417e+01, 2.7363e+01, 2.1755e+01, 1.7296e+01,
         1.3751e+01, 1.0933e+01, 8.6918e+00, 6.9104e+00, 5.4941e+00, 4.3680e+00,
         3.4728e+00, 2.7610e+00, 2.1951e+00, 1.7452e+00, 1.3875e+00, 1.1031e+00,
         8.7703e-01, 6.9728e-01, 5.5437e-01, 4.4075e-01, 3.5041e-01, 2.7859e-01,
         2.2149e-01, 1.7610e-01, 1.4000e-01, 1.1131e-01, 8.8495e-02, 7.0358e-02,
         5.5937e-02, 4.4473e-02, 3.5358e-02, 2.8111e-02, 2.2349e-02, 1.7769e-02,
         1.4127e-02, 1.1231e-02, 8.9295e-03, 7.0993e-03, 5.6442e-03, 4.4874e-03,
         3.5677e-03, 2.8365e-03, 2.2551e-03, 1.7929e-03, 1.4254e-03, 1.1333e-03,
         9.0101e-04, 7.1634e-04]], dtype=torch.float64), 'temp': tensor([[190.1043, 185.1039, 179.4076, 172.6695, 165.2534, 157.4922, 149.8242,
         142.3377, 135.2360, 128.4106, 121.9872, 115.8307, 110.0355, 104.5073,
         100.0249, 100.0164, 100.0144, 100.0140, 100.0144, 100.0151, 100.0162,
         100.0176, 100.0194, 100.0215, 100.0241, 100.0270, 100.0303, 100.0338,
         100.0377, 100.0419, 100.0463, 100.0511, 100.0561, 100.0616, 100.0676,
         100.0747, 100.0927, 100.1606, 100.2172, 100.2509, 100.2888, 100.3325,
         100.3828, 100.4410, 100.5086, 100.5877, 100.6811, 100.7893, 100.9145,
         101.0588, 101.2249, 101.4175, 101.6421, 101.9002, 102.1960, 102.5331,
         102.9148, 103.3468, 103.8328, 104.3662, 104.9440, 105.5598, 106.2067,
         106.8780, 107.5634, 108.2401, 108.8931, 109.5041, 110.0578, 110.5344,
         110.9141, 111.1824, 111.3278, 111.3453, 111.2357, 110.9961, 110.6408,
         110.2038, 109.7081, 109.1888]], dtype=torch.float64), 'xCO2': tensor([[8.3718e-01, 7.7073e-01, 6.8690e-01, 3.8114e-01, 1.8612e-01, 8.4487e-02,
         3.5693e-02, 1.3670e-02, 5.2299e-03, 1.7580e-03, 5.9807e-04, 1.7203e-04,
         4.9771e-05, 1.7205e-05, 1.1371e-05, 1.2160e-05, 1.4677e-05, 1.8026e-05,
         2.2324e-05, 2.7742e-05, 3.4557e-05, 4.3107e-05, 5.3819e-05, 6.7445e-05,
         8.4775e-05, 1.0653e-04, 1.3381e-04, 1.6799e-04, 2.1080e-04, 2.6535e-04,
         3.3463e-04, 4.2161e-04, 5.3073e-04, 6.6754e-04, 8.3904e-04, 1.0593e-03,
         1.3475e-03, 1.7276e-03, 2.2110e-03, 2.8131e-03, 3.5724e-03, 4.5655e-03,
         5.8501e-03, 7.5047e-03, 9.6427e-03, 1.2416e-02, 1.6032e-02, 2.0971e-02,
         2.7533e-02, 3.6296e-02, 4.8075e-02, 6.4040e-02, 8.6454e-02, 1.1857e-01,
         1.6392e-01, 2.2834e-01, 3.1626e-01, 3.9459e-01, 4.4363e-01, 4.8669e-01,
         5.3092e-01, 5.7729e-01, 6.2571e-01, 6.7539e-01, 7.2549e-01, 7.7503e-01,
         8.2235e-01, 8.6585e-01, 9.0402e-01, 9.3506e-01, 9.5581e-01, 9.6658e-01,
         9.6757e-01, 9.5939e-01, 9.4738e-01, 9.3652e-01, 9.3109e-01, 9.3361e-01,
         9.3666e-01, 9.3666e-01]], dtype=torch.float64), 'xH2O': tensor([[1.8911e-06, 8.6139e-07, 1.4961e-07, 3.0585e-08, 5.8923e-09, 1.0571e-09,
         1.6609e-10, 1.9986e-11, 1.6868e-12, 4.8768e-13, 3.1800e-13, 1.0064e-13,
         2.8557e-14, 1.0468e-14, 2.5920e-15, 9.1278e-16, 5.5588e-16, 4.5566e-16,
         4.2160e-16, 4.1091e-16, 4.1177e-16, 4.1811e-16, 4.2679e-16, 4.3736e-16,
         4.5176e-16, 4.7261e-16, 5.0186e-16, 5.4039e-16, 5.8910e-16, 6.5091e-16,
         7.2941e-16, 8.2926e-16, 9.5865e-16, 1.1314e-15, 1.3743e-15, 1.7705e-15,
         2.5220e-15, 3.9292e-15, 5.9567e-15, 8.2638e-15, 1.0862e-14, 1.4062e-14,
         1.8099e-14, 2.3201e-14, 2.9661e-14, 3.7860e-14, 4.8303e-14, 6.2189e-14,
         8.0165e-14, 1.0356e-13, 1.3427e-13, 1.7503e-13, 2.3142e-13, 3.1152e-13,
         4.2437e-13, 5.8577e-13, 8.1685e-13, 1.1293e-12, 1.5953e-12, 2.3553e-12,
         3.6605e-12, 5.9515e-12, 1.0364e-11, 1.8437e-11, 3.2317e-11, 5.2646e-11,
         6.8350e-11, 7.4246e-11, 7.3954e-11, 7.1003e-11, 6.7081e-11, 6.2777e-11,
         5.8220e-11, 5.3789e-11, 5.0190e-11, 4.8128e-11, 4.8429e-11, 5.1739e-11,
         5.3989e-11, 5.3989e-11]], dtype=torch.float64), 'xSO2': tensor([[2.6872e-02, 1.6935e-02, 6.6177e-03, 2.6164e-03, 9.4704e-04, 3.1495e-04,
         9.4039e-05, 2.3758e-05, 6.1476e-06, 1.2367e-06, 2.6494e-07, 4.1326e-08,
         6.3526e-09, 1.2337e-09, 5.5483e-10, 5.3466e-10, 6.3403e-10, 7.7370e-10,
         9.5474e-10, 1.1840e-09, 1.4732e-09, 1.8367e-09, 2.2929e-09, 2.8740e-09,
         3.6134e-09, 4.5408e-09, 5.7032e-09, 7.1590e-09, 8.9814e-09, 1.1304e-08,
         1.4254e-08, 1.7958e-08, 2.2609e-08, 2.8443e-08, 3.5768e-08, 4.5238e-08,
         5.7859e-08, 7.4892e-08, 9.6828e-08, 1.2418e-07, 1.5882e-07, 2.0463e-07,
         2.6467e-07, 3.4314e-07, 4.4615e-07, 5.8215e-07, 7.6295e-07, 1.0164e-06,
         1.3617e-06, 1.8358e-06, 2.4930e-06, 3.4145e-06, 4.7642e-06, 6.7942e-06,
         9.8081e-06, 1.4341e-05, 2.1266e-05, 3.2257e-05, 5.0604e-05, 7.9715e-05,
         1.2219e-04, 1.6680e-04, 1.8717e-04, 1.9454e-04, 1.9784e-04, 1.9885e-04,
         1.9739e-04, 1.9351e-04, 1.8716e-04, 1.7820e-04, 1.6617e-04, 1.5162e-04,
         1.3513e-04, 1.1775e-04, 1.0124e-04, 8.6903e-05, 7.5679e-05, 6.7715e-05,
         6.4798e-05, 6.4798e-05]], dtype=torch.float64), 'xH2SO4aer': tensor([[7.0067e-08, 7.8835e-08, 9.7200e-08, 1.1641e-07, 1.3906e-07, 1.6523e-07,
         1.9552e-07, 2.3242e-07, 2.9217e-07, 5.1480e-07, 1.2146e-06, 5.7616e-07,
         8.2589e-09, 8.7219e-13, 3.6929e-14, 1.8004e-14, 1.0948e-14, 7.2730e-15,
         5.1499e-15, 3.7923e-15, 2.8811e-15, 2.2440e-15, 1.7868e-15, 1.4606e-15,
         1.2252e-15, 1.0518e-15, 9.2621e-16, 8.3955e-16, 7.8663e-16, 7.6681e-16,
         7.7843e-16, 8.2036e-16, 8.9417e-16, 1.0027e-15, 1.1501e-15, 1.3478e-15,
         1.6084e-15, 1.9197e-15, 2.1695e-15, 2.2556e-15, 2.2236e-15, 2.1445e-15,
         2.0535e-15, 1.9611e-15, 1.8732e-15, 1.7943e-15, 1.7278e-15, 1.6789e-15,
         1.6463e-15, 1.6315e-15, 1.6362e-15, 1.6634e-15, 1.7200e-15, 1.8111e-15,
         1.9386e-15, 2.1074e-15, 2.2945e-15, 2.2644e-15, 2.0552e-15, 1.8672e-15,
         1.7116e-15, 1.5638e-15, 1.3954e-15, 1.1852e-15, 9.2250e-16, 6.0857e-16,
         3.0572e-16, 1.2365e-16, 4.2933e-17, 1.3662e-17, 4.9238e-18, 1.7145e-18,
         5.6982e-19, 2.1619e-19, 8.8697e-20, 3.8213e-20, 1.7581e-20, 7.5989e-21,
         4.2470e-21, 4.2470e-21]], dtype=torch.float64), 'xS8aer': tensor([[2.1463e-34, 4.3888e-34, 2.1379e-33, 6.1631e-30, 1.5811e-22, 1.8915e-21,
         1.7484e-21, 1.4653e-21, 1.1765e-21, 2.1438e-21, 1.0186e-20, 5.1813e-21,
         5.0647e-23, 1.3921e-27, 2.5190e-32, 8.7333e-33, 5.4101e-33, 3.7245e-33,
         2.7851e-33, 2.2144e-33, 1.8614e-33, 1.6450e-33, 1.5207e-33, 1.4672e-33,
         1.4691e-33, 1.5164e-33, 1.6065e-33, 1.7398e-33, 1.9190e-33, 2.1529e-33,
         2.4488e-33, 2.8138e-33, 3.2603e-33, 3.8042e-33, 4.4667e-33, 5.3003e-33,
         6.3977e-33, 7.8617e-33, 9.6443e-33, 1.1685e-32, 1.4094e-32, 1.7093e-32,
         2.0823e-32, 2.5456e-32, 3.1237e-32, 3.8482e-32, 4.7614e-32, 5.9616e-32,
         7.5014e-32, 9.4872e-32, 1.2065e-31, 1.5441e-31, 2.0006e-31, 2.6292e-31,
         3.4824e-31, 4.6447e-31, 6.1542e-31, 7.3309e-31, 7.8562e-31, 8.1708e-31,
         8.2685e-31, 7.8716e-31, 6.1450e-31, 2.3101e-31, 1.0744e-36, 1.0000e-40,
         1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40,
         1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40,
         1.0000e-40, 1.0000e-40]], dtype=torch.float64)}"
21600,231.385,0,"{'pres': tensor([[5.3000e+04, 4.2137e+04, 3.3501e+04, 2.6635e+04, 2.1176e+04, 1.6836e+04,
         1.3385e+04, 1.0642e+04, 8.4606e+03, 6.7265e+03, 5.3479e+03, 4.2518e+03,
         3.3803e+03, 2.6875e+03, 2.1367e+03, 1.6988e+03, 1.3506e+03, 1.0738e+03,
         8.5370e+02, 6.7873e+02, 5.3962e+02, 4.2902e+02, 3.4109e+02, 2.7118e+02,
         2.1560e+02, 1.7141e+02, 1.3628e+02, 1.0835e+02, 8.6141e+01, 6.8485e+01,
         5.4449e+01, 4.3289e+01, 3.4417e+01, 2.7363e+01, 2.1755e+01, 1.7296e+01,
         1.3751e+01, 1.0933e+01, 8.6918e+00, 6.9104e+00, 5.4941e+00, 4.3680e+00,
         3.4728e+00, 2.7610e+00, 2.1951e+00, 1.7452e+00, 1.3875e+00, 1.1031e+00,
         8.7703e-01, 6.9728e-01, 5.5437e-01, 4.4075e-01, 3.5041e-01, 2.7859e-01,
         2.2149e-01, 1.7610e-01, 1.4000e-01, 1.1131e-01, 8.8495e-02, 7.0358e-02,
         5.5937e-02, 4.4473e-02, 3.5358e-02, 2.8111e-02, 2.2349e-02, 1.7769e-02,
         1.4127e-02, 1.1231e-02, 8.9295e-03, 7.0993e-03, 5.6442e-03, 4.4874e-03,
         3.5677e-03, 2.8365e-03, 2.2551e-03, 1.7929e-03, 1.4254e-03, 1.1333e-03,
         9.0101e-04, 7.1634e-04]], dtype=torch.float64), 'temp': tensor([[190.3761, 185.0991, 179.3931, 172.6498, 165.2247, 157.5008, 149.8011,
         142.3730, 135.2162, 128.4559, 121.9743, 115.8540, 110.0382, 104.5333,
         100.0265, 100.0165, 100.0145, 100.0141, 100.0145, 100.0152, 100.0163,
         100.0178, 100.0196, 100.0218, 100.0244, 100.0275, 100.0309, 100.0346,
         100.0386, 100.0431, 100.0478, 100.0530, 100.0586, 100.0646, 100.0714,
         100.0796, 100.0990, 100.1687, 100.2276, 100.2643, 100.3060, 100.3546,
         100.4115, 100.4783, 100.5570, 100.6509, 100.7637, 100.8990, 101.0609,
         101.2552, 101.4901, 101.7785, 102.1416, 102.6051, 103.2037, 103.9943,
         105.0420, 106.1904, 107.3273, 108.6009, 110.0675, 111.6186, 113.0053,
         114.3134, 115.5983, 116.8445, 118.0155, 119.0771, 120.0009, 120.7508,
         121.2826, 121.5934, 121.6822, 121.5631, 121.3010, 120.9517, 120.5818,
         120.2389, 119.8863, 119.4990]], dtype=torch.float64), 'xCO2': tensor([[8.6127e-01, 7.8249e-01, 6.7983e-01, 3.9599e-01, 1.9311e-01, 8.6583e-02,
         3.6102e-02, 1.3783e-02, 4.9763e-03, 1.7183e-03, 5.3513e-04, 1.5895e-04,
         4.8428e-05, 1.7717e-05, 9.8423e-06, 1.1064e-05, 1.3617e-05, 1.6969e-05,
         2.1205e-05, 2.6527e-05, 3.3212e-05, 4.1831e-05, 5.2656e-05, 6.6239e-05,
         8.3267e-05, 1.0460e-04, 1.3139e-04, 1.6586e-04, 2.0915e-04, 2.6348e-04,
         3.3161e-04, 4.1698e-04, 5.2451e-04, 6.6275e-04, 8.3670e-04, 1.0566e-03,
         1.3401e-03, 1.7137e-03, 2.1931e-03, 2.8029e-03, 3.5802e-03, 4.5763e-03,
         5.8568e-03, 7.5085e-03, 9.6883e-03, 1.2609e-02, 1.6482e-02, 2.1657e-02,
         2.8636e-02, 3.8150e-02, 5.1971e-02, 7.1562e-02, 9.8186e-02, 1.3476e-01,
         1.8596e-01, 2.5763e-01, 3.3984e-01, 4.0838e-01, 4.6039e-01, 5.0665e-01,
         5.5404e-01, 6.0380e-01, 6.5546e-01, 7.0796e-01, 7.6015e-01, 8.1068e-01,
         8.5640e-01, 8.9604e-01, 9.2692e-01, 9.4655e-01, 9.5674e-01, 9.5720e-01,
         9.5398e-01, 9.5069e-01, 9.5064e-01, 9.5542e-01, 9.6167e-01, 9.6167e-01,
         9.6167e-01, 9.6167e-01]], dtype=torch.float64), 'xH2O': tensor([[6.1126e-07, 4.0701e-07, 1.4345e-07, 3.7123e-08, 7.1578e-09, 1.2668e-09,
         2.0070e-10, 2.1120e-11, 1.2485e-12, 1.1837e-12, 8.1597e-13, 2.1437e-13,
         5.4459e-14, 1.3317e-14, 1.3842e-15, 8.6838e-16, 6.6432e-16, 5.7630e-16,
         5.3864e-16, 5.2528e-16, 5.2410e-16, 5.2880e-16, 5.3582e-16, 5.4550e-16,
         5.5989e-16, 5.8140e-16, 6.1198e-16, 6.5401e-16, 7.0800e-16, 7.7650e-16,
         8.6382e-16, 9.7727e-16, 1.1309e-15, 1.3575e-15, 1.7030e-15, 2.2656e-15,
         3.2145e-15, 4.7419e-15, 6.8245e-15, 9.2942e-15, 1.2179e-14, 1.5652e-14,
         1.9942e-14, 2.5320e-14, 3.2237e-14, 4.1294e-14, 5.3063e-14, 6.8504e-14,
         8.8996e-14, 1.1660e-13, 1.5670e-13, 2.1505e-13, 3.0124e-13, 4.3509e-13,
         6.5642e-13, 1.0996e-12, 2.0382e-12, 3.8148e-12, 5.5584e-12, 6.3883e-12,
         8.0120e-12, 1.1496e-11, 1.8090e-11, 2.9915e-11, 4.5188e-11, 5.9566e-11,
         6.7627e-11, 7.0170e-11, 6.8791e-11, 6.5391e-11, 6.1439e-11, 5.7792e-11,
         5.5166e-11, 5.4340e-11, 5.5819e-11, 5.9904e-11, 6.4301e-11, 6.4301e-11,
         6.4301e-11, 6.4301e-11]], dtype=torch.float64), 'xSO2': tensor([[1.3792e-02, 1.1061e-02, 6.2919e-03, 2.8215e-03, 1.0192e-03, 3.3439e-04,
         9.9139e-05, 2.5476e-05, 6.0478e-06, 1.3358e-06, 2.5067e-07, 4.2841e-08,
         7.6576e-09, 1.4837e-09, 4.6681e-10, 4.7253e-10, 5.7096e-10, 7.0588e-10,
         8.7687e-10, 1.0915e-09, 1.3607e-09, 1.7076e-09, 2.1430e-09, 2.6892e-09,
         3.3732e-09, 4.2292e-09, 5.3033e-09, 6.6838e-09, 8.4164e-09, 1.0590e-08,
         1.3316e-08, 1.6733e-08, 2.1041e-08, 2.6596e-08, 3.3647e-08, 4.2746e-08,
         5.4796e-08, 7.0950e-08, 9.2106e-08, 1.1948e-07, 1.5462e-07, 2.0030e-07,
         2.6009e-07, 3.3880e-07, 4.4518e-07, 5.9150e-07, 7.9088e-07, 1.0652e-06,
         1.4466e-06, 1.9819e-06, 2.7646e-06, 3.8744e-06, 5.4681e-06, 7.7927e-06,
         1.1234e-05, 1.6677e-05, 2.5315e-05, 3.8746e-05, 5.9483e-05, 9.0048e-05,
         1.2534e-04, 1.5194e-04, 1.6527e-04, 1.6927e-04, 1.6967e-04, 1.6765e-04,
         1.6292e-04, 1.5589e-04, 1.4632e-04, 1.3423e-04, 1.2053e-04, 1.0607e-04,
         9.2300e-05, 8.0344e-05, 7.0708e-05, 6.3345e-05, 5.9723e-05, 5.9723e-05,
         5.9723e-05, 5.9723e-05]], dtype=torch.float64), 'xH2SO4aer': tensor([[6.9769e-08, 7.8319e-08, 9.6614e-08, 1.1596e-07, 1.3908e-07, 1.6616e-07,
         1.9830e-07, 2.4123e-07, 3.3957e-07, 9.6835e-07, 9.7179e-07, 4.4313e-08,
         1.1008e-11, 6.3675e-14, 3.0992e-14, 2.1069e-14, 1.4788e-14, 1.0510e-14,
         7.6129e-15, 5.6328e-15, 4.2514e-15, 3.2949e-15, 2.5918e-15, 2.0718e-15,
         1.6868e-15, 1.4030e-15, 1.1980e-15, 1.0606e-15, 9.7351e-16, 9.3072e-16,
         9.2886e-16, 9.6641e-16, 1.0443e-15, 1.1676e-15, 1.3351e-15, 1.5494e-15,
         1.8078e-15, 2.0817e-15, 2.2731e-15, 2.3084e-15, 2.2466e-15, 2.1415e-15,
         2.0253e-15, 1.9138e-15, 1.8162e-15, 1.7379e-15, 1.6797e-15, 1.6428e-15,
         1.6283e-15, 1.6376e-15, 1.6787e-15, 1.7430e-15, 1.8070e-15, 1.8742e-15,
         1.9468e-15, 1.9774e-15, 1.8205e-15, 1.3598e-15, 6.9591e-16, 2.6770e-16,
         1.2668e-16, 7.2039e-17, 4.5156e-17, 2.8013e-17, 1.4889e-17, 6.1564e-18,
         2.2919e-18, 7.1525e-19, 2.0622e-19, 6.5693e-20, 1.9477e-20, 7.2957e-21,
         2.8472e-21, 1.2555e-21, 5.9140e-22, 2.4799e-22, 1.0977e-22, 1.0977e-22,
         1.0977e-22, 1.0977e-22]], dtype=torch.float64), 'xS8aer': tensor([[2.0992e-34, 4.2393e-34, 2.0536e-33, 3.5198e-29, 1.5895e-22, 1.9009e-21,
         1.7367e-21, 1.4520e-21, 1.3424e-21, 6.7667e-21, 8.1566e-21, 3.0301e-22,
         3.2579e-26, 3.6527e-34, 7.5033e-36, 3.1244e-36, 2.3150e-36, 1.8129e-36,
         1.4733e-36, 1.2427e-36, 1.0884e-36, 9.9373e-37, 9.3970e-37, 9.2011e-37,
         9.3202e-37, 9.7481e-37, 1.0503e-36, 1.1657e-36, 1.3228e-36, 1.5290e-36,
         1.7940e-36, 2.1302e-36, 2.5564e-36, 3.1071e-36, 3.8057e-36, 4.6922e-36,
         5.7916e-36, 7.1198e-36, 8.8894e-36, 1.1136e-35, 1.3703e-35, 1.6743e-35,
         2.0339e-35, 2.4522e-35, 2.9220e-35, 3.4057e-35, 3.8244e-35, 4.0094e-35,
         3.6275e-35, 2.1304e-35, 1.5496e-39, 1.0826e-39, 3.7480e-40, 2.3589e-40,
         3.8528e-40, 1.5174e-40, 3.4584e-40, 1.0000e-40, 1.0000e-40, 1.2410e-40,
         2.5507e-40, 2.2072e-40, 2.6728e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40,
         1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40,
         1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40, 1.0000e-40,
         1.0000e-40, 1.0000e-40]], dtype=torch.float64)}"
